log_id,drone_id,delivery_id,timestamp,battery_level,gps_signal,weather_condition,status
LOG027751,D051,DEL04626,2026-03-06 12:32:03,76.09,0.743,clear,ACTIVE
LOG027752,D051,DEL04626,2026-03-06 12:33:10,75.25,0.682,clear,ACTIVE
LOG027753,D051,DEL04626,2026-03-06 12:34:17,74.41,0.747,clear,ACTIVE
LOG027754,D051,DEL04626,2026-03-06 12:35:25,73.58,0.807,clear,ACTIVE
LOG027755,D051,DEL04626,2026-03-06 12:36:32,72.74,0.671,clear,ACTIVE
LOG027756,D051,DEL04626,2026-03-06 12:37:40,,0.732,clear,COMPLETED
LOG027757,D007,DEL04627,2026-03-11 11:53:01,,0.604,windy,ACTIVE
LOG027758,D007,DEL04627,2026-03-11 12:16:26,75.72,0.619,windy,ACTIVE
LOG027759,D007,DEL04627,2026-03-11 12:39:52,64.32,0.962,clear,ACTIVE
LOG027760,D007,DEL04627,2026-03-11 13:03:17,52.92,0.978,windy,ACTIVE
LOG027761,D007,DEL04627,2026-03-11 13:26:43,41.51,0.634,windy,ACTIVE
LOG027762,D007,DEL04627,2026-03-11 13:50:09,30.11,0.996,windy,COMPLETED
LOG027763,D066,DEL04628,2025-12-12 12:31:00,88.74,0.774,windy,ACTIVE
LOG027764,D066,DEL04628,2025-12-12 12:37:59,84.48,0.645,windy,ACTIVE
LOG027765,D066,DEL04628,2025-12-12 12:44:58,80.22,0.684,windy,ACTIVE
LOG027766,D066,DEL04628,2025-12-12 12:51:57,75.97,0.93,windy,ACTIVE
LOG027767,D066,DEL04628,2025-12-12 12:58:56,71.71,0.569,windy,ACTIVE
LOG027768,D066,DEL04628,2025-12-12 13:05:55,67.45,0.803,windy,COMPLETED
LOG027769,D056,DEL04629,2025-10-07 05:31:20,77.58,0.91,windy,ACTIVE
LOG027770,D056,DEL04629,2025-10-07 05:33:20,76.65,0.978,windy,ACTIVE
LOG027771,D056,DEL04629,2025-10-07 05:35:21,75.73,0.59,windy,ACTIVE
LOG027772,D056,DEL04629,2025-10-07 05:37:22,74.8,0.587,windy,ACTIVE
LOG027773,D056,DEL04629,2025-10-07 05:39:23,73.88,0.629,windy,ACTIVE
LOG027774,D056,DEL04629,2025-10-07 05:41:24,72.95,0.961,windy,COMPLETED
LOG027775,D042,DEL04630,2026-03-03 10:18:27,,0.822,cloudy,ACTIVE
LOG027776,D042,DEL04630,2026-03-03 10:19:28,95.95,0.848,cloudy,ACTIVE
LOG027777,D042,DEL04630,2026-03-03 10:20:29,95.39,0.553,clear,ACTIVE
LOG027778,D042,DEL04630,2026-03-03 10:21:31,94.83,0.758,cloudy,ACTIVE
LOG027779,D042,DEL04630,2026-03-03 10:22:32,94.28,0.92,cloudy,ACTIVE
LOG027780,D042,DEL04630,2026-03-03 10:23:34,93.72,0.698,cloudy,COMPLETED
LOG027781,D037,DEL04631,2026-01-20 14:50:03,84.55,0.785,cloudy,ACTIVE
LOG027782,D037,DEL04631,2026-01-20 14:55:47,81.24,0.775,cloudy,ACTIVE
LOG027783,D037,DEL04631,2026-01-20 15:01:32,77.92,0.905,cloudy,ACTIVE
LOG027784,D037,DEL04631,2026-01-20 15:07:17,74.6,0.967,cloudy,ACTIVE
LOG027785,D037,DEL04631,2026-01-20 15:13:01,71.29,0.978,cloudy,ACTIVE
LOG027786,D037,DEL04631,2026-01-20 15:18:46,67.97,0.61,cloudy,COMPLETED
LOG027787,D009,DEL04632,2026-02-20 14:42:34,76.62,0.766,clear,ACTIVE
LOG027788,D009,DEL04632,2026-02-20 14:48:43,68.54,0.553,clear,ACTIVE
LOG027789,D009,DEL04632,2026-02-20 14:54:53,60.46,0.993,clear,ACTIVE
LOG027790,D009,DEL04632,2026-02-20 15:01:02,52.38,0.697,clear,ACTIVE
LOG027791,D009,DEL04632,2026-02-20 15:07:12,44.3,0.236,clear,ACTIVE
LOG027792,D009,DEL04632,2026-02-20 15:13:22,36.22,0.052,clear,FAILED
LOG027793,D012,DEL04633,2026-01-17 09:49:22,89.08,0.746,windy,ACTIVE
LOG027794,D012,DEL04633,2026-01-17 10:04:24,80.81,0.813,windy,ACTIVE
LOG027795,D012,DEL04633,2026-01-17 10:19:26,72.54,0.888,windy,ACTIVE
LOG027796,D012,DEL04633,2026-01-17 10:34:28,64.27,0.694,windy,ACTIVE
LOG027797,D012,DEL04633,2026-01-17 10:49:30,55.99,0.677,windy,ACTIVE
LOG027798,D012,DEL04633,2026-01-17 11:04:32,,0.967,windy,COMPLETED
LOG027799,D021,DEL04634,2026-03-05 01:42:13,96.77,0.979,clear,ACTIVE
LOG027800,D021,DEL04634,2026-03-05 01:52:57,91.73,0.942,clear,ACTIVE
LOG027801,D021,DEL04634,2026-03-05 02:03:42,86.7,0.936,clear,ACTIVE
LOG027802,D021,DEL04634,2026-03-05 02:14:27,81.66,0.743,clear,ACTIVE
LOG027803,D021,DEL04634,2026-03-05 02:25:12,76.63,0.776,clear,ACTIVE
LOG027804,D021,DEL04634,2026-03-05 02:35:57,71.59,0.854,clear,COMPLETED
LOG027805,D012,DEL04635,2026-01-20 10:41:07,95.98,0.856,windy,ACTIVE
LOG027806,D012,DEL04635,2026-01-20 10:50:28,92.87,0.804,windy,ACTIVE
LOG027807,D012,DEL04635,2026-01-20 10:59:49,89.76,0.727,windy,ACTIVE
LOG027808,D012,DEL04635,2026-01-20 11:09:10,86.64,0.871,windy,ACTIVE
LOG027809,D012,DEL04635,2026-01-20 11:18:31,83.53,0.711,windy,ACTIVE
LOG027810,D012,DEL04635,2026-01-20 11:27:52,80.42,0.991,windy,COMPLETED
LOG027811,D084,DEL04636,2025-11-07 01:36:00,89.55,,storm,ACTIVE
LOG027812,D084,DEL04636,2025-11-07 01:40:07,87.22,0.895,storm,ACTIVE
LOG027813,D084,DEL04636,2025-11-07 01:44:14,84.89,0.697,storm,ACTIVE
LOG027814,D084,DEL04636,2025-11-07 01:48:21,82.56,0.915,cloudy,ACTIVE
LOG027815,D084,DEL04636,2025-11-07 01:52:29,80.23,0.856,storm,ACTIVE
LOG027816,D084,DEL04636,2025-11-07 01:56:36,77.89,0.857,storm,COMPLETED
LOG027817,D088,DEL04637,2025-12-23 16:21:26,85.21,0.916,windy,ACTIVE
LOG027818,D088,DEL04637,2025-12-23 16:23:27,83.84,0.907,windy,ACTIVE
LOG027819,D088,DEL04637,2025-12-23 16:25:29,82.47,0.773,windy,ACTIVE
LOG027820,D088,DEL04637,2025-12-23 16:27:31,81.1,0.918,windy,ACTIVE
LOG027821,D088,DEL04637,2025-12-23 16:29:33,79.74,0.234,windy,ACTIVE
LOG027822,D088,DEL04637,2025-12-23 16:31:35,78.37,0.124,windy,FAILED
LOG027823,D058,DEL04638,2026-03-22 16:41:54,83.87,0.684,windy,ACTIVE
LOG027824,D058,DEL04638,2026-03-22 16:48:23,79.95,0.592,clear,ACTIVE
LOG027825,D058,DEL04638,2026-03-22 16:54:52,76.03,0.938,windy,ACTIVE
LOG027826,D058,DEL04638,2026-03-22 17:01:21,72.11,0.92,windy,ACTIVE
LOG027827,D058,DEL04638,2026-03-22 17:07:51,68.2,0.814,windy,ACTIVE
LOG027828,D058,DEL04638,2026-03-22 17:14:20,64.28,0.764,windy,COMPLETED
LOG027829,D043,DEL04639,2025-10-15 04:19:29,75.62,0.898,clear,ACTIVE
LOG027830,D043,DEL04639,2025-10-15 04:20:16,75.1,0.811,clear,ACTIVE
LOG027831,D043,DEL04639,2025-10-15 04:21:04,74.59,0.61,clear,ACTIVE
LOG027832,D043,DEL04639,2025-10-15 04:21:52,74.08,0.82,windy,ACTIVE
LOG027833,D043,DEL04639,2025-10-15 04:22:39,,0.94,clear,ACTIVE
LOG027834,D043,DEL04639,2025-10-15 04:23:27,12.8,0.804,clear,FAILED
LOG027835,D074,DEL04640,2025-12-05 23:37:41,86.14,0.877,clear,ACTIVE
LOG027836,D074,DEL04640,2025-12-05 23:39:33,84.38,0.561,clear,ACTIVE
LOG027837,D074,DEL04640,2025-12-05 23:41:25,82.62,0.693,clear,ACTIVE
LOG027838,D074,DEL04640,2025-12-05 23:43:17,80.86,0.939,clear,ACTIVE
LOG027839,D074,DEL04640,2025-12-05 23:45:09,5.13,0.797,clear,ACTIVE
LOG027840,D074,DEL04640,2025-12-05 23:47:02,12.35,0.792,clear,FAILED
LOG027841,D100,DEL04641,2026-02-12 11:41:07,90.4,0.831,windy,ACTIVE
LOG027842,D100,DEL04641,2026-02-12 11:43:51,88.74,0.891,windy,ACTIVE
LOG027843,D100,DEL04641,2026-02-12 11:46:35,87.08,0.731,windy,ACTIVE
LOG027844,D100,DEL04641,2026-02-12 11:49:19,85.43,0.747,windy,ACTIVE
LOG027845,D100,DEL04641,2026-02-12 11:52:03,83.77,0.567,windy,ACTIVE
LOG027846,D100,DEL04641,2026-02-12 11:54:47,82.12,0.87,windy,COMPLETED
LOG027847,D003,DEL04642,2025-12-17 22:58:02,85.77,0.862,clear,ACTIVE
LOG027848,D003,DEL04642,2025-12-17 23:00:44,84.23,0.643,clear,ACTIVE
LOG027849,D003,DEL04642,2025-12-17 23:03:27,82.69,0.822,clear,ACTIVE
LOG027850,D003,DEL04642,2025-12-17 23:06:10,81.16,0.785,clear,ACTIVE
LOG027851,D003,DEL04642,2025-12-17 23:08:53,79.62,0.775,clear,ACTIVE
LOG027852,D003,DEL04642,2025-12-17 23:11:36,78.08,0.561,windy,COMPLETED
LOG027853,D001,DEL04643,2026-01-30 02:36:17,82.06,0.998,storm,ACTIVE
LOG027854,D001,DEL04643,2026-01-30 02:42:57,77.58,0.673,storm,ACTIVE
LOG027855,D001,DEL04643,2026-01-30 02:49:38,73.1,0.982,heavy_rain,ACTIVE
LOG027856,D001,DEL04643,2026-01-30 02:56:19,68.62,0.941,storm,ACTIVE
LOG027857,D001,DEL04643,2026-01-30 03:03:00,64.14,0.782,storm,ACTIVE
LOG027858,D001,DEL04643,2026-01-30 03:09:41,59.66,0.972,storm,COMPLETED
LOG027859,D002,DEL04644,2025-11-13 17:38:51,98.13,0.791,windy,ACTIVE
LOG027860,D002,DEL04644,2025-11-13 17:46:45,93.98,,windy,ACTIVE
LOG027861,D002,DEL04644,2025-11-13 17:54:39,89.83,0.847,windy,ACTIVE
LOG027862,D002,DEL04644,2025-11-13 18:02:33,85.68,0.888,,ACTIVE
LOG027863,D002,DEL04644,2025-11-13 18:10:28,81.53,0.984,windy,ACTIVE
LOG027864,D002,DEL04644,2025-11-13 18:18:22,77.38,0.815,cloudy,COMPLETED
LOG027865,D020,DEL04645,2025-11-20 06:20:31,99.25,0.553,cloudy,ACTIVE
LOG027866,D020,DEL04645,2025-11-20 06:23:35,96.98,0.829,cloudy,ACTIVE
LOG027867,D020,DEL04645,2025-11-20 06:26:39,94.7,0.559,cloudy,ACTIVE
LOG027868,D020,DEL04645,2025-11-20 06:29:43,92.43,0.687,cloudy,ACTIVE
LOG027869,D020,DEL04645,2025-11-20 06:32:48,90.16,0.883,cloudy,ACTIVE
LOG027870,D020,DEL04645,2025-11-20 06:35:52,87.88,0.725,clear,COMPLETED
LOG027871,D087,DEL04646,2026-02-27 02:06:31,78.65,0.658,clear,ACTIVE
LOG027872,D087,DEL04646,2026-02-27 02:10:02,75.97,0.733,clear,ACTIVE
LOG027873,D087,DEL04646,2026-02-27 02:13:34,73.29,0.838,clear,ACTIVE
LOG027874,D087,DEL04646,2026-02-27 02:17:05,70.61,0.999,clear,ACTIVE
LOG027875,D087,DEL04646,2026-02-27 02:20:37,67.92,0.596,clear,ACTIVE
LOG027876,D087,DEL04646,2026-02-27 02:24:09,65.24,0.678,clear,COMPLETED
LOG027877,D059,DEL04647,2026-02-04 22:03:21,85.36,0.575,windy,ACTIVE
LOG027878,D059,DEL04647,2026-02-04 22:08:43,83.6,0.719,windy,ACTIVE
LOG027879,D059,DEL04647,2026-02-04 22:14:05,81.85,0.973,cloudy,ACTIVE
LOG027880,D059,DEL04647,2026-02-04 22:19:27,80.1,0.824,windy,ACTIVE
LOG027881,D059,DEL04647,2026-02-04 22:24:49,78.35,0.907,windy,ACTIVE
LOG027882,D059,DEL04647,2026-02-04 22:30:11,,0.665,windy,COMPLETED
LOG027883,D074,DEL04648,2026-03-29 16:28:26,99.09,0.718,windy,ACTIVE
LOG027884,D074,DEL04648,2026-03-29 16:29:51,98.22,0.766,windy,ACTIVE
LOG027885,D074,DEL04648,2026-03-29 16:31:17,97.34,0.77,windy,ACTIVE
LOG027886,D074,DEL04648,2026-03-29 16:32:43,96.47,0.917,windy,ACTIVE
LOG027887,D074,DEL04648,2026-03-29 16:34:09,95.59,0.573,windy,ACTIVE
LOG027888,D074,DEL04648,2026-03-29 16:35:35,94.71,0.603,windy,COMPLETED
LOG027889,D092,DEL04649,2026-03-18 09:38:45,88.2,0.973,cloudy,ACTIVE
LOG027890,D092,DEL04649,2026-03-18 09:44:37,83.99,0.744,cloudy,ACTIVE
LOG027891,D092,DEL04649,2026-03-18 09:50:29,79.79,0.723,cloudy,ACTIVE
LOG027892,D092,DEL04649,2026-03-18 09:56:21,75.58,0.976,cloudy,ACTIVE
LOG027893,D092,DEL04649,2026-03-18 10:02:13,71.37,0.695,cloudy,ACTIVE
LOG027894,D092,DEL04649,2026-03-18 10:08:05,67.17,0.933,cloudy,COMPLETED
LOG027895,D025,DEL04650,2026-02-28 02:24:13,80.35,0.987,windy,ACTIVE
LOG027896,D025,DEL04650,2026-02-28 02:29:16,78.05,0.914,windy,ACTIVE
LOG027897,D025,DEL04650,2026-02-28 02:34:19,75.74,0.8,windy,ACTIVE
LOG027898,D025,DEL04650,2026-02-28 02:39:23,73.43,0.868,windy,ACTIVE
LOG027899,D025,DEL04650,2026-02-28 02:44:26,71.12,0.89,windy,ACTIVE
LOG027900,D025,DEL04650,2026-02-28 02:49:29,68.82,0.657,windy,COMPLETED
LOG027901,D040,DEL04651,2025-11-05 06:15:19,99.29,0.674,storm,ACTIVE
LOG027902,D040,DEL04651,2025-11-05 06:16:50,98.33,0.731,storm,ACTIVE
LOG027903,D040,DEL04651,2025-11-05 06:18:21,97.38,0.806,storm,ACTIVE
LOG027904,D040,DEL04651,2025-11-05 06:19:53,96.43,0.956,storm,ACTIVE
LOG027905,D040,DEL04651,2025-11-05 06:21:24,95.47,0.834,storm,ACTIVE
LOG027906,D040,DEL04651,2025-11-05 06:22:55,94.52,0.681,storm,COMPLETED
LOG027907,D069,DEL04652,2026-01-25 21:09:26,91.91,0.62,cloudy,ACTIVE
LOG027908,D069,DEL04652,2026-01-25 21:10:24,91.32,0.822,cloudy,ACTIVE
LOG027909,D069,DEL04652,2026-01-25 21:11:22,90.73,0.886,cloudy,ACTIVE
LOG027910,D069,DEL04652,2026-01-25 21:12:20,90.13,0.901,heavy_rain,ACTIVE
LOG027911,D069,DEL04652,2026-01-25 21:13:18,89.54,0.935,cloudy,ACTIVE
LOG027912,D069,DEL04652,2026-01-25 21:14:16,88.94,0.593,cloudy,COMPLETED
LOG027913,D017,DEL04653,2026-01-13 20:56:15,79.0,0.594,heavy_rain,ACTIVE
LOG027914,D017,DEL04653,2026-01-13 20:58:52,77.95,0.691,heavy_rain,ACTIVE
LOG027915,D017,DEL04653,2026-01-13 21:01:30,,0.86,heavy_rain,ACTIVE
LOG027916,D017,DEL04653,2026-01-13 21:04:08,75.85,0.943,heavy_rain,ACTIVE
LOG027917,D017,DEL04653,2026-01-13 21:06:46,74.8,0.916,heavy_rain,ACTIVE
LOG027918,D017,DEL04653,2026-01-13 21:09:24,73.75,0.996,heavy_rain,COMPLETED
LOG027919,D042,DEL04654,2026-03-19 01:05:06,97.31,0.684,cloudy,ACTIVE
LOG027920,D042,DEL04654,2026-03-19 01:10:41,93.15,0.578,heavy_rain,ACTIVE
LOG027921,D042,DEL04654,2026-03-19 01:16:16,88.98,0.583,cloudy,ACTIVE
LOG027922,D042,DEL04654,2026-03-19 01:21:52,84.82,0.63,cloudy,ACTIVE
LOG027923,D042,DEL04654,2026-03-19 01:27:27,80.66,0.729,cloudy,ACTIVE
LOG027924,D042,DEL04654,2026-03-19 01:33:03,76.5,0.55,cloudy,COMPLETED
LOG027925,D030,DEL04655,2026-02-05 19:16:50,97.96,0.971,windy,ACTIVE
LOG027926,D030,DEL04655,2026-02-05 19:18:12,97.0,0.613,windy,ACTIVE
LOG027927,D030,DEL04655,2026-02-05 19:19:35,96.04,0.93,windy,ACTIVE
LOG027928,D030,DEL04655,2026-02-05 19:20:58,95.08,0.925,windy,ACTIVE
LOG027929,D030,DEL04655,2026-02-05 19:22:21,94.12,0.146,windy,ACTIVE
LOG027930,D030,DEL04655,2026-02-05 19:23:44,93.16,0.195,windy,FAILED
LOG027931,D039,DEL04656,2025-11-01 16:58:53,87.98,0.902,cloudy,ACTIVE
LOG027932,D039,DEL04656,2025-11-01 17:06:20,,0.755,cloudy,ACTIVE
LOG027933,D039,DEL04656,2025-11-01 17:13:48,80.7,0.606,cloudy,ACTIVE
LOG027934,D039,DEL04656,2025-11-01 17:21:16,77.07,0.999,cloudy,ACTIVE
LOG027935,D039,DEL04656,2025-11-01 17:28:44,73.43,0.811,cloudy,ACTIVE
LOG027936,D039,DEL04656,2025-11-01 17:36:12,69.79,0.912,heavy_rain,COMPLETED
LOG027937,D030,DEL04657,2026-03-28 14:56:36,97.8,,clear,ACTIVE
LOG027938,D030,DEL04657,2026-03-28 15:05:04,93.44,0.896,clear,ACTIVE
LOG027939,D030,DEL04657,2026-03-28 15:13:32,89.08,0.666,clear,ACTIVE
LOG027940,D030,DEL04657,2026-03-28 15:22:01,84.72,0.598,clear,ACTIVE
LOG027941,D030,DEL04657,2026-03-28 15:30:29,80.36,0.674,clear,ACTIVE
LOG027942,D030,DEL04657,2026-03-28 15:38:58,76.0,0.876,clear,COMPLETED
LOG027943,D046,DEL04658,2025-10-06 07:12:38,81.2,0.868,heavy_rain,ACTIVE
LOG027944,D046,DEL04658,2025-10-06 07:13:39,80.8,0.85,cloudy,ACTIVE
LOG027945,D046,DEL04658,2025-10-06 07:14:41,80.39,0.926,heavy_rain,ACTIVE
LOG027946,D046,DEL04658,2025-10-06 07:15:42,79.99,0.684,windy,ACTIVE
LOG027947,D046,DEL04658,2025-10-06 07:16:44,79.59,0.907,heavy_rain,ACTIVE
LOG027948,D046,DEL04658,2025-10-06 07:17:46,79.19,0.869,heavy_rain,COMPLETED
LOG027949,D057,DEL04659,2025-10-24 21:44:04,79.65,0.697,cloudy,ACTIVE
LOG027950,D057,DEL04659,2025-10-24 21:49:44,77.71,0.706,cloudy,ACTIVE
LOG027951,D057,DEL04659,2025-10-24 21:55:24,75.77,0.663,cloudy,ACTIVE
LOG027952,D057,DEL04659,2025-10-24 22:01:04,73.83,0.981,cloudy,ACTIVE
LOG027953,D057,DEL04659,2025-10-24 22:06:44,,0.883,cloudy,ACTIVE
LOG027954,D057,DEL04659,2025-10-24 22:12:24,69.95,0.93,cloudy,COMPLETED
LOG027955,D057,DEL04660,2026-03-18 10:59:44,81.6,0.803,cloudy,ACTIVE
LOG027956,D057,DEL04660,2026-03-18 11:01:56,79.19,0.6,cloudy,ACTIVE
LOG027957,D057,DEL04660,2026-03-18 11:04:08,76.77,0.594,cloudy,ACTIVE
LOG027958,D057,DEL04660,2026-03-18 11:06:21,74.36,0.802,heavy_rain,ACTIVE
LOG027959,D057,DEL04660,2026-03-18 11:08:33,15.24,0.639,cloudy,ACTIVE
LOG027960,D057,DEL04660,2026-03-18 11:10:46,16.47,0.904,cloudy,FAILED
LOG027961,D007,DEL04661,2025-12-26 18:17:47,79.46,0.985,heavy_rain,ACTIVE
LOG027962,D007,DEL04661,2025-12-26 18:37:34,73.88,0.87,heavy_rain,ACTIVE
LOG027963,D007,DEL04661,2025-12-26 18:57:21,68.3,0.741,heavy_rain,ACTIVE
LOG027964,D007,DEL04661,2025-12-26 19:17:08,62.72,0.684,cloudy,ACTIVE
LOG027965,D007,DEL04661,2025-12-26 19:36:55,57.15,0.633,heavy_rain,ACTIVE
LOG027966,D007,DEL04661,2025-12-26 19:56:43,51.57,0.956,heavy_rain,COMPLETED
LOG027967,D026,DEL04662,2025-11-09 22:18:56,81.93,0.625,heavy_rain,ACTIVE
LOG027968,D026,DEL04662,2025-11-09 22:30:22,78.28,0.757,heavy_rain,ACTIVE
LOG027969,D026,DEL04662,2025-11-09 22:41:49,74.64,0.56,heavy_rain,ACTIVE
LOG027970,D026,DEL04662,2025-11-09 22:53:16,70.99,0.59,heavy_rain,ACTIVE
LOG027971,D026,DEL04662,2025-11-09 23:04:43,67.34,0.64,heavy_rain,ACTIVE
LOG027972,D026,DEL04662,2025-11-09 23:16:09,63.7,0.648,heavy_rain,COMPLETED
LOG027973,D016,DEL04663,2025-10-19 00:43:14,83.74,0.991,heavy_rain,ACTIVE
LOG027974,D016,DEL04663,2025-10-19 00:48:23,77.15,0.618,heavy_rain,ACTIVE
LOG027975,D016,DEL04663,2025-10-19 00:53:33,70.57,0.639,heavy_rain,ACTIVE
LOG027976,D016,DEL04663,2025-10-19 00:58:43,63.98,,heavy_rain,ACTIVE
LOG027977,D016,DEL04663,2025-10-19 01:03:53,13.23,0.599,heavy_rain,ACTIVE
LOG027978,D016,DEL04663,2025-10-19 01:09:03,5.65,0.597,heavy_rain,FAILED
LOG027979,D075,DEL04664,2026-02-18 16:30:00,98.93,0.876,windy,ACTIVE
LOG027980,D075,DEL04664,2026-02-18 16:34:08,94.85,0.957,windy,ACTIVE
LOG027981,D075,DEL04664,2026-02-18 16:38:16,90.77,0.954,windy,ACTIVE
LOG027982,D075,DEL04664,2026-02-18 16:42:24,86.69,0.611,windy,ACTIVE
LOG027983,D075,DEL04664,2026-02-18 16:46:32,82.61,0.755,windy,ACTIVE
LOG027984,D075,DEL04664,2026-02-18 16:50:40,78.53,0.564,windy,FAILED
LOG027985,D021,DEL04665,2026-02-24 22:02:28,83.29,0.837,clear,ACTIVE
LOG027986,D021,DEL04665,2026-02-24 22:04:53,81.74,0.656,clear,ACTIVE
LOG027987,D021,DEL04665,2026-02-24 22:07:18,80.18,0.825,windy,ACTIVE
LOG027988,D021,DEL04665,2026-02-24 22:09:44,78.63,0.713,clear,ACTIVE
LOG027989,D021,DEL04665,2026-02-24 22:12:09,77.08,0.927,clear,ACTIVE
LOG027990,D021,DEL04665,2026-02-24 22:14:35,75.53,0.558,clear,COMPLETED
LOG027991,D063,DEL04666,2026-02-21 19:38:30,82.27,0.904,heavy_rain,ACTIVE
LOG027992,D063,DEL04666,2026-02-21 19:43:55,80.14,0.834,storm,ACTIVE
LOG027993,D063,DEL04666,2026-02-21 19:49:20,78.02,0.705,heavy_rain,ACTIVE
LOG027994,D063,DEL04666,2026-02-21 19:54:45,75.89,0.982,heavy_rain,ACTIVE
LOG027995,D063,DEL04666,2026-02-21 20:00:10,73.77,0.816,cloudy,ACTIVE
LOG027996,D063,DEL04666,2026-02-21 20:05:36,71.64,0.582,heavy_rain,COMPLETED
LOG027997,D096,DEL04667,2025-12-01 12:45:57,94.05,0.803,windy,ACTIVE
LOG027998,D096,DEL04667,2025-12-01 12:52:57,91.99,0.81,windy,ACTIVE
LOG027999,D096,DEL04667,2025-12-01 12:59:57,89.93,0.869,windy,ACTIVE
LOG028000,D096,DEL04667,2025-12-01 13:06:57,87.87,0.772,windy,ACTIVE
LOG028001,D096,DEL04667,2025-12-01 13:13:57,85.81,0.726,windy,ACTIVE
LOG028002,D096,DEL04667,2025-12-01 13:20:58,83.75,0.882,windy,COMPLETED
LOG028003,D027,DEL04668,2025-10-18 15:06:59,94.3,0.739,cloudy,ACTIVE
LOG028004,D027,DEL04668,2025-10-18 15:27:18,88.17,0.945,cloudy,ACTIVE
LOG028005,D027,DEL04668,2025-10-18 15:47:38,82.04,0.928,cloudy,ACTIVE
LOG028006,D027,DEL04668,2025-10-18 16:07:58,75.91,0.991,cloudy,ACTIVE
LOG028007,D027,DEL04668,2025-10-18 16:28:18,69.78,0.692,cloudy,ACTIVE
LOG028008,D027,DEL04668,2025-10-18 16:48:38,63.65,0.864,cloudy,COMPLETED
LOG028009,D062,DEL04669,2025-11-19 13:42:43,99.37,0.599,cloudy,ACTIVE
LOG028010,D062,DEL04669,2025-11-19 13:46:17,98.04,0.81,cloudy,ACTIVE
LOG028011,D062,DEL04669,2025-11-19 13:49:51,96.71,0.558,cloudy,ACTIVE
LOG028012,D062,DEL04669,2025-11-19 13:53:25,95.38,0.6,cloudy,ACTIVE
LOG028013,D062,DEL04669,2025-11-19 13:57:00,94.05,0.67,cloudy,ACTIVE
LOG028014,D062,DEL04669,2025-11-19 14:00:34,92.72,0.779,cloudy,COMPLETED
LOG028015,D059,DEL04670,2025-10-04 03:14:35,98.57,0.677,windy,ACTIVE
LOG028016,D059,DEL04670,2025-10-04 03:19:31,95.72,0.825,windy,ACTIVE
LOG028017,D059,DEL04670,2025-10-04 03:24:28,92.86,0.661,windy,ACTIVE
LOG028018,D059,DEL04670,2025-10-04 03:29:24,90.0,0.825,windy,ACTIVE
LOG028019,D059,DEL04670,2025-10-04 03:34:21,,0.864,windy,ACTIVE
LOG028020,D059,DEL04670,2025-10-04 03:39:17,84.29,0.648,windy,COMPLETED
LOG028021,D054,DEL04671,2025-12-17 17:34:19,98.51,0.782,cloudy,ACTIVE
LOG028022,D054,DEL04671,2025-12-17 17:35:59,97.42,0.572,cloudy,ACTIVE
LOG028023,D054,DEL04671,2025-12-17 17:37:39,96.34,0.736,cloudy,ACTIVE
LOG028024,D054,DEL04671,2025-12-17 17:39:19,95.25,0.659,cloudy,ACTIVE
LOG028025,D054,DEL04671,2025-12-17 17:40:59,94.17,0.947,cloudy,ACTIVE
LOG028026,D054,DEL04671,2025-12-17 17:42:39,93.08,0.715,cloudy,COMPLETED
LOG028027,D047,DEL04672,2025-11-30 04:37:10,86.22,0.756,windy,ACTIVE
LOG028028,D047,DEL04672,2025-11-30 04:45:49,81.94,0.858,windy,ACTIVE
LOG028029,D047,DEL04672,2025-11-30 04:54:29,77.67,0.754,windy,ACTIVE
LOG028030,D047,DEL04672,2025-11-30 05:03:09,73.39,0.866,windy,ACTIVE
LOG028031,D047,DEL04672,2025-11-30 05:11:49,69.11,0.728,windy,ACTIVE
LOG028032,D047,DEL04672,2025-11-30 05:20:29,64.84,0.644,,COMPLETED
LOG028033,D084,DEL04673,2025-11-28 09:20:15,83.21,0.968,windy,ACTIVE
LOG028034,D084,DEL04673,2025-11-28 09:23:27,82.26,0.712,windy,ACTIVE
LOG028035,D084,DEL04673,2025-11-28 09:26:39,,0.734,windy,ACTIVE
LOG028036,D084,DEL04673,2025-11-28 09:29:51,80.37,0.849,windy,ACTIVE
LOG028037,D084,DEL04673,2025-11-28 09:33:03,79.42,,windy,ACTIVE
LOG028038,D084,DEL04673,2025-11-28 09:36:15,78.48,0.952,windy,COMPLETED
LOG028039,D011,DEL04674,2026-02-04 07:14:08,83.07,0.908,cloudy,ACTIVE
LOG028040,D011,DEL04674,2026-02-04 07:15:10,82.67,0.821,cloudy,ACTIVE
LOG028041,D011,DEL04674,2026-02-04 07:16:13,82.28,0.714,clear,ACTIVE
LOG028042,D011,DEL04674,2026-02-04 07:17:16,81.88,0.863,cloudy,ACTIVE
LOG028043,D011,DEL04674,2026-02-04 07:18:19,81.49,0.799,cloudy,ACTIVE
LOG028044,D011,DEL04674,2026-02-04 07:19:22,81.09,0.561,cloudy,COMPLETED
LOG028045,D061,DEL04675,2025-10-04 01:51:59,85.98,0.937,heavy_rain,ACTIVE
LOG028046,D061,DEL04675,2025-10-04 01:56:19,83.35,0.93,heavy_rain,ACTIVE
LOG028047,D061,DEL04675,2025-10-04 02:00:40,80.71,0.891,heavy_rain,ACTIVE
LOG028048,D061,DEL04675,2025-10-04 02:05:01,78.07,0.802,heavy_rain,ACTIVE
